chn1,chn2,chn3,chn4,chn5,chn6,chn7,chn8
-258,-5,-4,-5,-5,-4,0,0
-257,-5,-4,-5,-5,-4,0,0
-257,-5,-4,-5,-5,-4,0,0
-258,-5,-4,-5,-5,-4,0,0
-255,-5,-4,-5,-5,-4,0,0
-249,-5,-4,-5,-5,-4,0,0
-250,-5,-4,-5,-5,-4,0,0
-253,-5,-4,-5,-5,-4,0,0
-257,-5,-4,-5,-5,-4,0,0
-260,-5,-4,-5,-5,-4,0,0
-263,-5,-4,-5,-5,-4,0,0
-264,-5,-4,-5,-5,-4,0,0
-265,-5,-4,-5,-5,-4,0,0
-264,-5,-4,-5,-5,-4,0,0
-262,-5,-4,-5,-5,-4,0,0
-259,-5,-4,-5,-5,-4,0,0
-256,-5,-4,-5,-5,-4,0,0
-253,-5,-4,-5,-5,-4,0,0
-250,-5,-4,-5,-5,-4,0,0
-248,-5,-4,-5,-5,-4,0,0
-246,-5,-4,-5,-5,-4,0,0
-245,-5,-4,-5,-5,-4,0,0
-246,-5,-4,-5,-5,-4,0,0
-247,-5,-4,-5,-5,-4,0,0
-249,-5,-4,-5,-5,-4,0,0
-252,-5,-4,-5,-5,-4,0,0
-255,-5,-4,-5,-5,-4,0,0
-258,-5,-4,-5,-5,-4,0,0
-262,-5,-4,-5,-5,-4,0,0
-265,-5,-4,-5,-5,-4,0,0
-268,-5,-4,-5,-5,-4,0,0
-269,-5,-4,-5,-5,-4,0,0
-270,-5,-4,-5,-5,-4,0,0
-269,-5,-4,-5,-5,-4,0,0
-268,-5,-4,-5,-5,-4,0,0
-265,-5,-4,-5,-5,-4,0,0
-261,-5,-4,-5,-5,-4,0,0
-258,-5,-4,-5,-5,-4,0,0
-255,-5,-4,-5,-5,-4,0,0
-252,-5,-4,-5,-5,-4,0,0
-250,-5,-4,-5,-5,-4,0,0
-250,-5,-4,-5,-5,-4,0,0
-250,-5,-4,-5,-5,-4,0,0
-251,-5,-4,-5,-5,-4,0,0
-253,-5,-4,-5,-5,-4,0,0
-255,-5,-4,-5,-5,-4,0,0
-258,-5,-4,-5,-5,-4,0,0
-262,-5,-4,-5,-5,-4,0,0
-265,-5,-4,-5,-5,-4,0,0
-268,-5,-4,-5,-5,-4,0,0
-271,-5,-4,-5,-5,-4,0,0
-273,-5,-4,-5,-5,-4,0,0
-273,-5,-4,-5,-5,-4,0,0
-273,-5,-4,-5,-5,-4,0,0
-271,-5,-4,-5,-5,-4,0,0
-269,-5,-4,-5,-5,-4,0,0
-266,-5,-4,-5,-5,-4,0,0
-262,-5,-4,-5,-5,-4,0,0
-259,-5,-4,-5,-5,-4,0,0
-256,-5,-4,-5,-5,-4,0,0
-254,-5,-4,-5,-5,-4,0,0
-253,-5,-4,-5,-5,-4,0,0
-253,-5,-4,-5,-5,-4,0,0
-254,-5,-4,-5,-5,-4,0,0
-255,-5,-4,-5,-5,-4,0,0
-258,-5,-4,-5,-5,-4,0,0
-261,-5,-4,-5,-5,-4,0,0
-264,-5,-4,-5,-5,-4,0,0
-267,-5,-4,-5,-5,-4,0,0
-271,-5,-4,-5,-5,-4,0,0
-274,-5,-4,-5,-5,-4,0,0
-276,-5,-4,-5,-5,-4,0,0
-277,-5,-4,-5,-5,-4,0,0
-277,-5,-4,-5,-5,-4,0,0
-276,-5,-4,-5,-5,-4,0,0
-274,-5,-4,-5,-5,-4,0,0
-271,-5,-4,-5,-5,-4,0,0
-268,-5,-4,-5,-5,-4,0,0
-264,-5,-4,-5,-5,-4,0,0
-261,-5,-4,-5,-5,-4,0,0
-259,-5,-4,-5,-5,-4,0,0
-257,-5,-4,-5,-5,-4,0,0
-256,-5,-4,-5,-5,-4,0,0
-257,-5,-4,-5,-5,-4,0,0
-258,-5,-4,-5,-5,-4,0,0
-260,-5,-4,-5,-5,-4,0,0
-262,-5,-4,-5,-5,-4,0,0
-265,-5,-4,-5,-5,-4,0,0
-268,-5,-4,-5,-5,-4,0,0
-271,-5,-4,-5,-5,-4,0,0
-274,-5,-4,-5,-5,-4,0,0
-276,-5,-4,-5,-5,-4,0,0
-277,-5,-4,-5,-5,-4,0,0
-277,-5,-4,-5,-5,-4,0,0
-277,-5,-4,-5,-5,-4,0,0
-275,-5,-4,-5,-5,-4,0,0
-272,-5,-4,-5,-5,-4,0,0
-269,-5,-4,-5,-5,-4,0,0
-265,-5,-4,-5,-5,-4,0,0
-262,-5,-4,-5,-5,-4,0,0
-259,-5,-4,-5,-5,-4,0,0
-258,-5,-4,-5,-5,-4,0,0
-257,-5,-4,-5,-5,-4,0,0
-257,-5,-4,-5,-5,-4,0,0
-258,-5,-4,-5,-5,-4,0,0
-260,-5,-4,-5,-5,-4,0,0
-263,-5,-4,-5,-5,-4,0,0
-266,-5,-4,-5,-5,-4,0,0
-270,-5,-4,-5,-5,-4,0,0
-274,-5,-4,-5,-5,-4,0,0
-277,-5,-4,-5,-5,-4,0,0
-279,-5,-4,-5,-5,-4,0,0
-281,-5,-4,-5,-5,-4,0,0
-281,-5,-4,-5,-5,-4,0,0
-281,-5,-4,-5,-5,-4,0,0
-279,-5,-4,-5,-5,-4,0,0
-277,-5,-4,-5,-5,-4,0,0
-273,-5,-4,-5,-5,-4,0,0
-270,-5,-4,-5,-5,-4,0,0
-267,-5,-4,-5,-5,-4,0,0
-264,-5,-4,-5,-5,-4,0,0
-262,-5,-4,-5,-5,-4,0,0
-261,-5,-4,-5,-5,-4,0,0
-261,-5,-4,-5,-5,-4,0,0
-261,-5,-4,-5,-5,-4,0,0
-263,-5,-4,-5,-5,-4,0,0
-265,-5,-4,-5,-5,-4,0,0
-268,-5,-4,-5,-5,-4,0,0
-271,-5,-4,-5,-5,-4,0,0
-274,-5,-4,-5,-5,-4,0,0
-277,-5,-4,-5,-5,-4,0,0
-280,-5,-4,-5,-5,-4,0,0
-282,-5,-4,-5,-5,-4,0,0
-283,-5,-4,-5,-5,-4,0,0
-283,-5,-4,-5,-5,-4,0,0
-282,-5,-4,-5,-5,-4,0,0
-279,-5,-4,-5,-5,-4,0,0
-277,-5,-4,-5,-5,-4,0,0
-273,-5,-4,-5,-5,-4,0,0
-270,-5,-4,-5,-5,-4,0,0
-268,-5,-4,-5,-5,-4,0,0
-265,-5,-4,-5,-5,-4,0,0
-264,-5,-4,-5,-5,-4,0,0
-264,-5,-4,-5,-5,-4,0,0
-264,-5,-4,-5,-5,-4,0,0
-266,-5,-4,-5,-5,-4,0,0
-268,-5,-4,-5,-5,-4,0,0
-271,-5,-4,-5,-5,-4,0,0
-273,-5,-4,-5,-5,-4,0,0
-276,-5,-4,-5,-5,-4,0,0
-280,-5,-4,-5,-5,-4,0,0
-283,-5,-4,-5,-5,-4,0,0
-285,-5,-4,-5,-5,-4,0,0
-286,-5,-4,-5,-5,-4,0,0
-286,-5,-4,-5,-5,-4,0,0
-285,-5,-4,-5,-5,-4,0,0
-284,-5,-4,-5,-5,-4,0,0
-281,-5,-4,-5,-5,-4,0,0
-277,-5,-4,-5,-5,-4,0,0
-274,-5,-4,-5,-5,-4,0,0
-272,-5,-4,-5,-5,-4,0,0
-269,-5,-4,-5,-5,-4,0,0
-268,-5,-4,-5,-5,-4,0,0
-267,-5,-4,-5,-5,-4,0,0
-268,-5,-4,-5,-5,-4,0,0
-269,-5,-4,-5,-5,-4,0,0
-271,-5,-4,-5,-5,-4,0,0
-274,-5,-4,-5,-5,-4,0,0
-277,-5,-4,-5,-5,-4,0,0
-280,-5,-4,-5,-5,-4,0,0
-284,-5,-4,-5,-5,-4,0,0
-287,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-290,-5,-4,-5,-5,-4,0,0
-290,-5,-4,-5,-5,-4,0,0
-290,-5,-4,-5,-5,-4,0,0
-288,-5,-4,-5,-5,-4,0,0
-285,-5,-4,-5,-5,-4,0,0
-282,-5,-4,-5,-5,-4,0,0
-279,-5,-4,-5,-5,-4,0,0
-276,-5,-4,-5,-5,-4,0,0
-275,-5,-4,-5,-5,-4,0,0
-275,-5,-4,-5,-5,-4,0,0
-274,-5,-4,-5,-5,-4,0,0
-275,-5,-4,-5,-5,-4,0,0
-276,-5,-4,-5,-5,-4,0,0
-278,-5,-4,-5,-5,-4,0,0
-281,-5,-4,-5,-5,-4,0,0
-284,-5,-4,-5,-5,-4,0,0
-287,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-297,-5,-4,-5,-5,-4,0,0
-299,-5,-4,-5,-5,-4,0,0
-299,-5,-4,-5,-5,-4,0,0
-299,-5,-4,-5,-5,-4,0,0
-298,-5,-4,-5,-5,-4,0,0
-296,-5,-4,-5,-5,-4,0,0
-293,-5,-4,-5,-5,-4,0,0
-290,-5,-4,-5,-5,-4,0,0
-287,-5,-4,-5,-5,-4,0,0
-285,-5,-4,-5,-5,-4,0,0
-283,-5,-4,-5,-5,-4,0,0
-282,-5,-4,-5,-5,-4,0,0
-282,-5,-4,-5,-5,-4,0,0
-283,-5,-4,-5,-5,-4,0,0
-284,-5,-4,-5,-5,-4,0,0
-286,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-296,-5,-4,-5,-5,-4,0,0
-299,-5,-4,-5,-5,-4,0,0
-302,-5,-4,-5,-5,-4,0,0
-303,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-302,-5,-4,-5,-5,-4,0,0
-300,-5,-4,-5,-5,-4,0,0
-297,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-287,-5,-4,-5,-5,-4,0,0
-286,-5,-4,-5,-5,-4,0,0
-285,-5,-4,-5,-5,-4,0,0
-285,-5,-4,-5,-5,-4,0,0
-286,-5,-4,-5,-5,-4,0,0
-288,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-293,-5,-4,-5,-5,-4,0,0
-296,-5,-4,-5,-5,-4,0,0
-299,-5,-4,-5,-5,-4,0,0
-301,-5,-4,-5,-5,-4,0,0
-303,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-303,-5,-4,-5,-5,-4,0,0
-301,-5,-4,-5,-5,-4,0,0
-299,-5,-4,-5,-5,-4,0,0
-296,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-288,-5,-4,-5,-5,-4,0,0
-286,-5,-4,-5,-5,-4,0,0
-286,-5,-4,-5,-5,-4,0,0
-286,-5,-4,-5,-5,-4,0,0
-287,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-297,-5,-4,-5,-5,-4,0,0
-300,-5,-4,-5,-5,-4,0,0
-303,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-305,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-303,-5,-4,-5,-5,-4,0,0
-301,-5,-4,-5,-5,-4,0,0
-297,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-290,-5,-4,-5,-5,-4,0,0
-286,-5,-4,-5,-5,-4,0,0
-283,-5,-4,-5,-5,-4,0,0
-281,-5,-4,-5,-5,-4,0,0
-279,-5,-4,-5,-5,-4,0,0
-279,-5,-4,-5,-5,-4,0,0
-279,-5,-4,-5,-5,-4,0,0
-280,-5,-4,-5,-5,-4,0,0
-282,-5,-4,-5,-5,-4,0,0
-285,-5,-4,-5,-5,-4,0,0
-288,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-297,-5,-4,-5,-5,-4,0,0
-298,-5,-4,-5,-5,-4,0,0
-299,-5,-4,-5,-5,-4,0,0
-299,-5,-4,-5,-5,-4,0,0
-298,-5,-4,-5,-5,-4,0,0
-296,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-288,-5,-4,-5,-5,-4,0,0
-285,-5,-4,-5,-5,-4,0,0
-284,-5,-4,-5,-5,-4,0,0
-283,-5,-4,-5,-5,-4,0,0
-284,-5,-4,-5,-5,-4,0,0
-285,-5,-4,-5,-5,-4,0,0
-287,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-295,-5,-4,-5,-5,-4,0,0
-298,-5,-4,-5,-5,-4,0,0
-302,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-306,-5,-4,-5,-5,-4,0,0
-307,-5,-4,-5,-5,-4,0,0
-308,-5,-4,-5,-5,-4,0,0
-307,-5,-4,-5,-5,-4,0,0
-305,-5,-4,-5,-5,-4,0,0
-303,-5,-4,-5,-5,-4,0,0
-300,-5,-4,-5,-5,-4,0,0
-297,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-290,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-293,-5,-4,-5,-5,-4,0,0
-296,-5,-4,-5,-5,-4,0,0
-299,-5,-4,-5,-5,-4,0,0
-303,-5,-4,-5,-5,-4,0,0
-306,-5,-4,-5,-5,-4,0,0
-308,-5,-4,-5,-5,-4,0,0
-309,-5,-4,-5,-5,-4,0,0
-310,-5,-4,-5,-5,-4,0,0
-309,-5,-4,-5,-5,-4,0,0
-308,-5,-4,-5,-5,-4,0,0
-305,-5,-4,-5,-5,-4,0,0
-302,-5,-4,-5,-5,-4,0,0
-299,-5,-4,-5,-5,-4,0,0
-297,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-293,-5,-4,-5,-5,-4,0,0
-295,-5,-4,-5,-5,-4,0,0
-298,-5,-4,-5,-5,-4,0,0
-301,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-306,-5,-4,-5,-5,-4,0,0
-308,-5,-4,-5,-5,-4,0,0
-310,-5,-4,-5,-5,-4,0,0
-310,-5,-4,-5,-5,-4,0,0
-309,-5,-4,-5,-5,-4,0,0
-308,-5,-4,-5,-5,-4,0,0
-305,-5,-4,-5,-5,-4,0,0
-301,-5,-4,-5,-5,-4,0,0
-297,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-288,-5,-4,-5,-5,-4,0,0
-288,-5,-4,-5,-5,-4,0,0
-288,-5,-4,-5,-5,-4,0,0
-290,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-295,-5,-4,-5,-5,-4,0,0
-298,-5,-4,-5,-5,-4,0,0
-301,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-307,-5,-4,-5,-5,-4,0,0
-308,-5,-4,-5,-5,-4,0,0
-309,-5,-4,-5,-5,-4,0,0
-308,-5,-4,-5,-5,-4,0,0
-306,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-300,-5,-4,-5,-5,-4,0,0
-297,-5,-4,-5,-5,-4,0,0
-293,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-287,-5,-4,-5,-5,-4,0,0
-287,-5,-4,-5,-5,-4,0,0
-288,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-293,-5,-4,-5,-5,-4,0,0
-296,-5,-4,-5,-5,-4,0,0
-299,-5,-4,-5,-5,-4,0,0
-302,-5,-4,-5,-5,-4,0,0
-305,-5,-4,-5,-5,-4,0,0
-307,-5,-4,-5,-5,-4,0,0
-308,-5,-4,-5,-5,-4,0,0
-308,-5,-4,-5,-5,-4,0,0
-307,-5,-4,-5,-5,-4,0,0
-305,-5,-4,-5,-5,-4,0,0
-303,-5,-4,-5,-5,-4,0,0
-300,-5,-4,-5,-5,-4,0,0
-297,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-290,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-293,-5,-4,-5,-5,-4,0,0
-296,-5,-4,-5,-5,-4,0,0
-299,-5,-4,-5,-5,-4,0,0
-301,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-307,-5,-4,-5,-5,-4,0,0
-309,-5,-4,-5,-5,-4,0,0
-310,-5,-4,-5,-5,-4,0,0
-311,-5,-4,-5,-5,-4,0,0
-310,-5,-4,-5,-5,-4,0,0
-308,-5,-4,-5,-5,-4,0,0
-306,-5,-4,-5,-5,-4,0,0
-303,-5,-4,-5,-5,-4,0,0
-300,-5,-4,-5,-5,-4,0,0
-297,-5,-4,-5,-5,-4,0,0
-295,-5,-4,-5,-5,-4,0,0
-293,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-293,-5,-4,-5,-5,-4,0,0
-295,-5,-4,-5,-5,-4,0,0
-298,-5,-4,-5,-5,-4,0,0
-301,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-307,-5,-4,-5,-5,-4,0,0
-309,-5,-4,-5,-5,-4,0,0
-310,-5,-4,-5,-5,-4,0,0
-311,-5,-4,-5,-5,-4,0,0
-311,-5,-4,-5,-5,-4,0,0
-309,-5,-4,-5,-5,-4,0,0
-307,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-301,-5,-4,-5,-5,-4,0,0
-298,-5,-4,-5,-5,-4,0,0
-295,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-293,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-293,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-296,-5,-4,-5,-5,-4,0,0
-299,-5,-4,-5,-5,-4,0,0
-302,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-307,-5,-4,-5,-5,-4,0,0
-309,-5,-4,-5,-5,-4,0,0
-310,-5,-4,-5,-5,-4,0,0
-310,-5,-4,-5,-5,-4,0,0
-310,-5,-4,-5,-5,-4,0,0
-308,-5,-4,-5,-5,-4,0,0
-306,-5,-4,-5,-5,-4,0,0
-303,-5,-4,-5,-5,-4,0,0
-300,-5,-4,-5,-5,-4,0,0
-297,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-290,-5,-4,-5,-5,-4,0,0
-290,-5,-4,-5,-5,-4,0,0
-290,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-293,-5,-4,-5,-5,-4,0,0
-295,-5,-4,-5,-5,-4,0,0
-298,-5,-4,-5,-5,-4,0,0
-300,-5,-4,-5,-5,-4,0,0
-303,-5,-4,-5,-5,-4,0,0
-306,-5,-4,-5,-5,-4,0,0
-307,-5,-4,-5,-5,-4,0,0
-308,-5,-4,-5,-5,-4,0,0
-308,-5,-4,-5,-5,-4,0,0
-307,-5,-4,-5,-5,-4,0,0
-305,-5,-4,-5,-5,-4,0,0
-302,-5,-4,-5,-5,-4,0,0
-299,-5,-4,-5,-5,-4,0,0
-296,-5,-4,-5,-5,-4,0,0
-293,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-290,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-293,-5,-4,-5,-5,-4,0,0
-296,-5,-4,-5,-5,-4,0,0
-299,-5,-4,-5,-5,-4,0,0
-301,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-306,-5,-4,-5,-5,-4,0,0
-306,-5,-4,-5,-5,-4,0,0
-306,-5,-4,-5,-5,-4,0,0
-306,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-301,-5,-4,-5,-5,-4,0,0
-298,-5,-4,-5,-5,-4,0,0
-295,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-287,-5,-4,-5,-5,-4,0,0
-286,-5,-4,-5,-5,-4,0,0
-286,-5,-4,-5,-5,-4,0,0
-287,-5,-4,-5,-5,-4,0,0
-288,-5,-4,-5,-5,-4,0,0
-290,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-297,-5,-4,-5,-5,-4,0,0
-300,-5,-4,-5,-5,-4,0,0
-302,-5,-4,-5,-5,-4,0,0
-303,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-304,-5,-4,-5,-5,-4,0,0
-302,-5,-4,-5,-5,-4,0,0
-300,-5,-4,-5,-5,-4,0,0
-297,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-288,-5,-4,-5,-5,-4,0,0
-286,-5,-4,-5,-5,-4,0,0
-285,-5,-4,-5,-5,-4,0,0
-284,-5,-4,-5,-5,-4,0,0
-285,-5,-4,-5,-5,-4,0,0
-286,-5,-4,-5,-5,-4,0,0
-288,-5,-4,-5,-5,-4,0,0
-290,-5,-4,-5,-5,-4,0,0
-293,-5,-4,-5,-5,-4,0,0
-295,-5,-4,-5,-5,-4,0,0
-298,-5,-4,-5,-5,-4,0,0
-300,-5,-4,-5,-5,-4,0,0
-301,-5,-4,-5,-5,-4,0,0
-302,-5,-4,-5,-5,-4,0,0
-301,-5,-4,-5,-5,-4,0,0
-300,-5,-4,-5,-5,-4,0,0
-298,-5,-4,-5,-5,-4,0,0
-295,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-288,-5,-4,-5,-5,-4,0,0
-285,-5,-4,-5,-5,-4,0,0
-283,-5,-4,-5,-5,-4,0,0
-282,-5,-4,-5,-5,-4,0,0
-281,-5,-4,-5,-5,-4,0,0
-281,-5,-4,-5,-5,-4,0,0
-282,-5,-4,-5,-5,-4,0,0
-284,-5,-4,-5,-5,-4,0,0
-286,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-296,-5,-4,-5,-5,-4,0,0
-298,-5,-4,-5,-5,-4,0,0
-299,-5,-4,-5,-5,-4,0,0
-299,-5,-4,-5,-5,-4,0,0
-297,-5,-4,-5,-5,-4,0,0
-295,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-285,-5,-4,-5,-5,-4,0,0
-282,-5,-4,-5,-5,-4,0,0
-280,-5,-4,-5,-5,-4,0,0
-278,-5,-4,-5,-5,-4,0,0
-278,-5,-4,-5,-5,-4,0,0
-278,-5,-4,-5,-5,-4,0,0
-279,-5,-4,-5,-5,-4,0,0
-280,-5,-4,-5,-5,-4,0,0
-282,-5,-4,-5,-5,-4,0,0
-285,-5,-4,-5,-5,-4,0,0
-287,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-295,-5,-4,-5,-5,-4,0,0
-294,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-290,-5,-4,-5,-5,-4,0,0
-287,-5,-4,-5,-5,-4,0,0
-284,-5,-4,-5,-5,-4,0,0
-280,-5,-4,-5,-5,-4,0,0
-278,-5,-4,-5,-5,-4,0,0
-276,-5,-4,-5,-5,-4,0,0
-274,-5,-4,-5,-5,-4,0,0
-274,-5,-4,-5,-5,-4,0,0
-275,-5,-4,-5,-5,-4,0,0
-276,-5,-4,-5,-5,-4,0,0
-278,-5,-4,-5,-5,-4,0,0
-281,-5,-4,-5,-5,-4,0,0
-283,-5,-4,-5,-5,-4,0,0
-286,-5,-4,-5,-5,-4,0,0
-288,-5,-4,-5,-5,-4,0,0
-290,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-292,-5,-4,-5,-5,-4,0,0
-291,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-287,-5,-4,-5,-5,-4,0,0
-284,-5,-4,-5,-5,-4,0,0
-281,-5,-4,-5,-5,-4,0,0
-278,-5,-4,-5,-5,-4,0,0
-275,-5,-4,-5,-5,-4,0,0
-274,-5,-4,-5,-5,-4,0,0
-272,-5,-4,-5,-5,-4,0,0
-272,-5,-4,-5,-5,-4,0,0
-272,-5,-4,-5,-5,-4,0,0
-273,-5,-4,-5,-5,-4,0,0
-275,-5,-4,-5,-5,-4,0,0
-277,-5,-4,-5,-5,-4,0,0
-280,-5,-4,-5,-5,-4,0,0
-282,-5,-4,-5,-5,-4,0,0
-285,-5,-4,-5,-5,-4,0,0
-287,-5,-4,-5,-5,-4,0,0
-288,-5,-4,-5,-5,-4,0,0
-289,-5,-4,-5,-5,-4,0,0
-288,-5,-4,-5,-5,-4,0,0
-287,-5,-4,-5,-5,-4,0,0
-285,-5,-4,-5,-5,-4,0,0
-282,-5,-4,-5,-5,-4,0,0
-279,-5,-4,-5,-5,-4,0,0
-275,-5,-4,-5,-5,-4,0,0
-273,-5,-4,-5,-5,-4,0,0
-270,-5,-4,-5,-5,-4,0,0
-269,-5,-4,-5,-5,-4,0,0
-268,-5,-4,-5,-5,-4,0,0
-268,-5,-4,-5,-5,-4,0,0
-268,-5,-4,-5,-5,-4,0,0
-270,-5,-4,-5,-5,-4,0,0
-272,-5,-4,-5,-5,-4,0,0
-274,-5,-4,-5,-5,-4,0,0
-277,-5,-4,-5,-5,-4,0,0
-279,-5,-4,-5,-5,-4,0,0
-282,-5,-4,-5,-5,-4,0,0
-283,-5,-4,-5,-5,-4,0,0
-284,-5,-4,-5,-5,-4,0,0
-284,-5,-4,-5,-5,-4,0,0
-283,-5,-4,-5,-5,-4,0,0
-281,-5,-4,-5,-5,-4,0,0
-279,-5,-4,-5,-5,-4,0,0
-276,-5,-4,-5,-5,-4,0,0
-272,-5,-4,-5,-5,-4,0,0
-269,-5,-4,-5,-5,-4,0,0
-267,-5,-4,-5,-5,-4,0,0
-265,-5,-4,-5,-5,-4,0,0
-265,-5,-4,-5,-5,-4,0,0
-264,-5,-4,-5,-5,-4,0,0
-265,-5,-4,-5,-5,-4,0,0
-266,-5,-4,-5,-5,-4,0,0
-268,-5,-4,-5,-5,-4,0,0
